Easting,Northing,Elevation,Code,source,Point_ID
642382.726,4242556.924,6.603,XS17A_BANKSLOPE,"Nichols, Whipple, Laird 2014",1032_1033_stk15
642380.477,4242557.335,7.498,XS17A_BANKSLOPE,"Nichols, Whipple, Laird 2014",1032_1033_stk16
642379.197,4242557.542,8.759,XS17A_BANKTOP,"Nichols, Whipple, Laird 2014",1032_1033_stk17
642376.995,4242557.936,9.019,XS17A_BANK,"Nichols, Whipple, Laird 2014",1032_1033_stk18
642491.490,4242755.354,9.548,XS15A_RBP,"Nichols, Whipple, Laird 2014",2026
642523.224,4242722.656,9.469,XS15A_LBP,"Nichols, Whipple, Laird 2014",2027
642522.008,4242723.861,9.409,XS15A_BANKTOP,"Nichols, Whipple, Laird 2014",2027_2026_stk
642520.275,4242725.714,7.872,XS15A_BANKSLOPE,"Nichols, Whipple, Laird 2014",2027_2026_stk1
642519.650,4242726.329,7.171,XS15A_BANKSLOPE,"Nichols, Whipple, Laird 2014",2027_2026_stk2
642518.832,4242727.166,6.64,XS15A_BANKSLOPE,"Nichols, Whipple, Laird 2014",2027_2026_stk3
642518.238,4242727.827,6.542,XS15A_BANKSLOPE,"Nichols, Whipple, Laird 2014",2027_2026_stk4
642517.876,4242728.195,6.251,XS15A_BANKSLOPE,"Nichols, Whipple, Laird 2014",2027_2026_stk5
642517.703,4242728.373,5.772,XS15A_BANKTOE,"Nichols, Whipple, Laird 2014",2027_2026_stk6
642517.321,4242728.768,5.579,XS15A_BED,"Nichols, Whipple, Laird 2014",2027_2026_stk7
642514.879,4242731.237,5.404,XS15A_BED,"Nichols, Whipple, Laird 2014",2027_2026_stk8
642508.462,4242737.912,5.647,XS15A_BED,"Nichols, Whipple, Laird 2014",2027_2026_stk9
642506.612,4242739.757,5.85,XS15A_BED,"Nichols, Whipple, Laird 2014",2027_2026_stk10
642504.820,4242741.597,6,XS15A_BED,"Nichols, Whipple, Laird 2014",2027_2026_stk11
642498.438,4242748.169,6.071,XS15A_BANKTOE,"Nichols, Whipple, Laird 2014",2027_2026_stk12
642498.190,4242748.456,6.214,XS15A_BANKSLOPE,"Nichols, Whipple, Laird 2014",2027_2026_stk13
642497.206,4242749.456,7.101,XS15A_BANKSLOPE,"Nichols, Whipple, Laird 2014",2027_2026_stk14
642495.716,4242751.038,8.162,XS15A_BANKSLOPE,"Nichols, Whipple, Laird 2014",2027_2026_stk15
642495.037,4242751.732,8.537,XS15A_BANKSLOPE,"Nichols, Whipple, Laird 2014",2027_2026_stk16
642493.829,4242752.984,9.189,XS15A_BANKTOP,"Nichols, Whipple, Laird 2014",2027_2026_stk17
642492.981,4242753.774,9.442,XS15A_BANK,"Nichols, Whipple, Laird 2014",2027_2026_stk18
641853.014,4241267.930,6.805,LWCXS_LBP,"Nichols, Whipple, Laird 2014",2028
641824.141,4241313.500,6.868,LWCXS_RBP,"Nichols, Whipple, Laird 2014",2029
641851.270,4241270.675,6.614,LWCXS,"Nichols, Whipple, Laird 2014",2028_2029_stk
641850.599,4241271.724,6.472,LWCXS,"Nichols, Whipple, Laird 2014",2028_2029_stk1
641849.792,4241273.015,6.315,LWCXS,"Nichols, Whipple, Laird 2014",2028_2029_stk2
641848.919,4241274.404,6.144,LWCXS,"Nichols, Whipple, Laird 2014",2028_2029_stk3
641847.968,4241275.864,5.965,LWCXS,"Nichols, Whipple, Laird 2014",2028_2029_stk4
641847.182,4241277.109,5.813,LWCXS,"Nichols, Whipple, Laird 2014",2028_2029_stk5
641846.410,4241278.310,5.66,LWCXS,"Nichols, Whipple, Laird 2014",2028_2029_stk6
641845.450,4241279.866,5.465,LWCXS,"Nichols, Whipple, Laird 2014",2028_2029_stk7
641844.886,4241280.774,5.343,LWCXS,"Nichols, Whipple, Laird 2014",2028_2029_stk8
641843.280,4241283.221,5.349,LWCXS,"Nichols, Whipple, Laird 2014",2028_2029_stk9
641842.454,4241284.540,5.374,LWCXS,"Nichols, Whipple, Laird 2014",2028_2029_stk10
641841.540,4241285.973,5.354,LWCXS,"Nichols, Whipple, Laird 2014",2028_2029_stk11
641840.833,4241287.194,5.375,LWCXS,"Nichols, Whipple, Laird 2014",2028_2029_stk12
641840.049,4241288.418,5.382,LWCXS,"Nichols, Whipple, Laird 2014",2028_2029_stk13
641839.035,4241290.015,5.393,LWCXS,"Nichols, Whipple, Laird 2014",2028_2029_stk14
641838.096,4241291.431,5.378,LWCXS,"Nichols, Whipple, Laird 2014",2028_2029_stk15
641837.246,4241292.855,5.402,LWCXS,"Nichols, Whipple, Laird 2014",2028_2029_stk16
641836.243,4241294.379,5.448,LWCXS,"Nichols, Whipple, Laird 2014",2028_2029_stk17
641835.307,4241295.794,5.501,LWCXS,"Nichols, Whipple, Laird 2014",2028_2029_stk18
641834.373,4241297.277,5.529,LWCXS,"Nichols, Whipple, Laird 2014",2028_2029_stk19
641833.517,4241298.749,5.556,LWCXS,"Nichols, Whipple, Laird 2014",2028_2029_stk20
641832.590,4241300.187,5.668,LWCXS,"Nichols, Whipple, Laird 2014",2028_2029_stk21
641831.694,4241301.621,5.785,LWCXS,"Nichols, Whipple, Laird 2014",2028_2029_stk22
643120.347,4243904.145,10.009,XS1A_RBP,"Nichols, Whipple, Laird 2014",4008
643175.424,4243887.260,10.576,XS1A_LBP,"Nichols, Whipple, Laird 2014",4009
643172.890,4243888.042,10.481,XS1A_BANKTOP,"Nichols, Whipple, Laird 2014",4009_4008_stk
643170.971,4243888.617,9.509,XS1A_BANKSLOPE,"Nichols, Whipple, Laird 2014",4009_4008_stk1
643170.068,4243888.895,8.471,XS1A_BANKSLOPE,"Nichols, Whipple, Laird 2014",4009_4008_stk2
643168.607,4243889.347,7.947,XS1A_BANKSLOPE,"Nichols, Whipple, Laird 2014",4009_4008_stk3
643166.902,4243889.901,7.194,XS1A_BANKSLOPE,"Nichols, Whipple, Laird 2014",4009_4008_stk4
643164.682,4243890.546,7.566,XS1A_BANKSLOPE,"Nichols, Whipple, Laird 2014",4009_4008_stk5
643161.883,4243891.418,7.04,XS1A_BANKSLOPE,"Nichols, Whipple, Laird 2014",4009_4008_stk6
643160.632,4243891.795,6.963,XS1A_BANKSLOPE,"Nichols, Whipple, Laird 2014",4009_4008_stk7
643158.419,4243892.461,7.462,XS1A_BANKSLOPE,"Nichols, Whipple, Laird 2014",4009_4008_stk8
643156.520,4243893.039,6.631,XS1A_BANKSLOPE,"Nichols, Whipple, Laird 2014",4009_4008_stk9
643155.176,4243893.442,6.583,XS1A_BANKSLOPE,"Nichols, Whipple, Laird 2014",4009_4008_stk10
643154.033,4243893.789,6.084,XS1A_BANKTOE,"Nichols, Whipple, Laird 2014",4009_4008_stk11
643152.482,4243894.283,5.972,XS1A_BED,"Nichols, Whipple, Laird 2014",4009_4008_stk12
643148.104,4243895.611,5.923,XS1A_BED,"Nichols, Whipple, Laird 2014",4009_4008_stk13
643140.934,4243897.805,6.266,XS1A_BED,"Nichols, Whipple, Laird 2014",4009_4008_stk14
643137.604,4243898.854,6.172,XS1A_BANKTOE,"Nichols, Whipple, Laird 2014",4009_4008_stk15
643135.251,4243899.586,6.943,XS1A_BANKSLOPE,"Nichols, Whipple, Laird 2014",4009_4008_stk16
643132.665,4243900.336,6.821,XS1A_BANKSLOPE,"Nichols, Whipple, Laird 2014",4009_4008_stk17
643131.447,4243900.733,7.071,XS1A_BANKSLOPE,"Nichols, Whipple, Laird 2014",4009_4008_stk18
643130.114,4243901.149,7.63,XS1A_BANKSLOPE,"Nichols, Whipple, Laird 2014",4009_4008_stk19
643128.026,4243901.807,8.761,XS1A_BANKSLOPE,"Nichols, Whipple, Laird 2014",4009_4008_stk20
643126.212,4243902.394,9.691,XS1A_BANKTOP,"Nichols, Whipple, Laird 2014",4009_4008_stk21
642984.655,4243766.234,10.418,XS3A_RBP,"Nichols, Whipple, Laird 2014",4010
643014.272,4243725.300,10.212,XS3A_LBP,"Nichols, Whipple, Laird 2014",4011
643012.878,4243727.270,9.745,XS3A_BANK,"Nichols, Whipple, Laird 2014",4011_4010_stk
643011.912,4243728.489,9.716,XS3A_BANKTOP,"Nichols, Whipple, Laird 2014",4011_4010_stk1
643010.809,4243730.045,7.47,XS3A_BANKSLOPE,"Nichols, Whipple, Laird 2014",4011_4010_stk2
643009.715,4243731.544,6.424,XS3A_BANKTOE,"Nichols, Whipple, Laird 2014",4011_4010_stk3
643004.966,4243738.079,6.149,XS3A_BED,"Nichols, Whipple, Laird 2014",4011_4010_stk4
643000.011,4243745.039,6.095,XS3A_BED,"Nichols, Whipple, Laird 2014",4011_4010_stk5
642994.959,4243751.991,5.835,XS3A_BED,"Nichols, Whipple, Laird 2014",4011_4010_stk6
642993.700,4243753.727,5.983,XS3A_BANKTOE,"Nichols, Whipple, Laird 2014",4011_4010_stk7
642992.153,4243755.869,7.2,XS3A_BANKSLOPE,"Nichols, Whipple, Laird 2014",4011_4010_stk8
642991.254,4243757.112,7.495,XS3A_BANKSLOPE,"Nichols, Whipple, Laird 2014",4011_4010_stk9
642988.886,4243760.355,8.804,XS3A_BANKSLOPE,"Nichols, Whipple, Laird 2014",4011_4010_stk10
642987.148,4243762.852,10.236,XS3A_BANKTOP,"Nichols, Whipple, Laird 2014",4011_4010_stk11
642743.173,4243210.836,9.649,XS9A_RBP,"Nichols, Whipple, Laird 2014",4012
642786.611,4243207.320,9.287,XS9A_LBP,"Nichols, Whipple, Laird 2014",4013
642784.837,4243207.481,9.134,XS9A_BANKTOP,"Nichols, Whipple, Laird 2014",4013_4012_stk
642780.499,4243207.787,7.134,XS9A_BANKSLOPE,"Nichols, Whipple, Laird 2014",4013_4012_stk1
642778.413,4243207.949,6.159,XS9A_BANKTOE,"Nichols, Whipple, Laird 2014",4013_4012_stk2
642769.661,4243208.699,6.275,XS9A_BED,"Nichols, Whipple, Laird 2014",4013_4012_stk3
642759.905,4243209.484,6.06,XS9A_BED,"Nichols, Whipple, Laird 2014",4013_4012_stk4
642749.952,4243210.275,5.498,XS9A_BANKTOE,"Nichols, Whipple, Laird 2014",4013_4012_stk5
642747.733,4243210.583,6.507,XS9A_BANKTOE,"Nichols, Whipple, Laird 2014",4013_4012_stk6
642747.057,4243210.516,7.388,XS9A_BANKSLOPE,"Nichols, Whipple, Laird 2014",4013_4012_stk7
642942.107,4243586.876,10.291,XS5_BANK,"Nichols, Whipple, Laird 2014",1008_1009_stk
642940.752,4243587.638,10.213,XS5_BANKTOP,"Nichols, Whipple, Laird 2014",1008_1009_stk1
642939.937,4243588.174,9.752,XS5_BANKSLOPE,"Nichols, Whipple, Laird 2014",1008_1009_stk2
642936.499,4243590.212,7.292,XS5_BANKSLOPE,"Nichols, Whipple, Laird 2014",1008_1009_stk3
642936.124,4243590.439,6.626,XS5_BANKSLOPE,"Nichols, Whipple, Laird 2014",1008_1009_stk4
642934.176,4243591.569,5.764,XS5_BANKTOE,"Nichols, Whipple, Laird 2014",1008_1009_stk5
642928.426,4243594.959,5.879,XS5_BED,"Nichols, Whipple, Laird 2014",1008_1009_stk6
642920.149,4243599.865,6.06,XS5_BED,"Nichols, Whipple, Laird 2014",1008_1009_stk7
642914.311,4243603.307,6.297,XS5_BED,"Nichols, Whipple, Laird 2014",1008_1009_stk8
642909.874,4243605.981,6.266,XS5_BANKTOE,"Nichols, Whipple, Laird 2014",1008_1009_stk9
642908.053,4243607.023,9.034,XS5_BANKSLOPE,"Nichols, Whipple, Laird 2014",1008_1009_stk10
642907.009,4243607.634,9.674,XS5_BANKTOP,"Nichols, Whipple, Laird 2014",1008_1009_stk11
642905.568,4243608.494,10.03,XS5_BANK,"Nichols, Whipple, Laird 2014",1008_1009_stk12
642844.749,4243420.705,10.069,XS7_BANK,"Nichols, Whipple, Laird 2014",1012_1013_stk
642840.915,4243421.788,9.298,XS7_BANKTOP,"Nichols, Whipple, Laird 2014",1012_1013_stk1
642837.331,4243422.738,7.236,XS7_BANKSLOPE,"Nichols, Whipple, Laird 2014",1012_1013_stk2
642835.745,4243423.147,6.624,XS7_BANKTOE,"Nichols, Whipple, Laird 2014",1012_1013_stk3
642829.213,4243424.897,6.805,XS7_BED,"Nichols, Whipple, Laird 2014",1012_1013_stk4
642819.307,4243427.605,5.977,XS7_BED,"Nichols, Whipple, Laird 2014",1012_1013_stk5
642807.594,4243430.756,5.64,XS7_BED,"Nichols, Whipple, Laird 2014",1012_1013_stk6
642806.674,4243430.994,5.541,XS7_BANKTOE,"Nichols, Whipple, Laird 2014",1012_1013_stk7
642804.385,4243431.622,6.931,XS7_BANKSLOPE,"Nichols, Whipple, Laird 2014",1012_1013_stk8
642803.416,4243431.891,8.139,XS7_BANKTOP,"Nichols, Whipple, Laird 2014",1012_1013_stk9
642801.964,4243432.290,8.574,XS7_BANK,"Nichols, Whipple, Laird 2014",1012_1013_stk10
642740.134,4243035.174,9.597,XS11_BANK,"Nichols, Whipple, Laird 2014",1020_1021_stk
642737.351,4243035.857,9.383,XS11_BANKTOP,"Nichols, Whipple, Laird 2014",1020_1021_stk1
642735.809,4243036.234,7.964,XS11_BANKSLOPE,"Nichols, Whipple, Laird 2014",1020_1021_stk2
642734.878,4243036.500,7.425,XS11_BANKSLOPE,"Nichols, Whipple, Laird 2014",1020_1021_stk3
642734.423,4243036.616,6.6,XS11_BANKSLOPE,"Nichols, Whipple, Laird 2014",1020_1021_stk4
642733.925,4243036.730,6.329,XS11_BANKTOE,"Nichols, Whipple, Laird 2014",1020_1021_stk5
642731.206,4243037.431,6.325,XS11_BED,"Nichols, Whipple, Laird 2014",1020_1021_stk6
642729.005,4243037.989,6.607,XS11_BED,"Nichols, Whipple, Laird 2014",1020_1021_stk7
642726.932,4243038.517,6.537,XS11_BED,"Nichols, Whipple, Laird 2014",1020_1021_stk8
642724.191,4243039.198,6.405,XS11_BED,"Nichols, Whipple, Laird 2014",1020_1021_stk9
642720.230,4243040.223,6.339,XS11_BED,"Nichols, Whipple, Laird 2014",1020_1021_stk10
642712.311,4243042.205,6.277,XS11_BED,"Nichols, Whipple, Laird 2014",1020_1021_stk11
642702.884,4243044.616,5.577,XS11_BED,"Nichols, Whipple, Laird 2014",1020_1021_stk12
642698.133,4243045.811,5.508,XS11_BED,"Nichols, Whipple, Laird 2014",1020_1021_stk13
642695.795,4243046.416,6.096,XS11_BANKTOE,"Nichols, Whipple, Laird 2014",1020_1021_stk14
642693.876,4243046.907,7.039,XS11_BANKSLOPE,"Nichols, Whipple, Laird 2014",1020_1021_stk15
642691.355,4243047.522,7.378,XS11_BANKTOP,"Nichols, Whipple, Laird 2014",1020_1021_stk16
642596.086,4242917.286,9.744,XS13A_RBP,"Nichols, Whipple, Laird 2014",3024
642637.536,4242882.052,9.551,XS13A_LBP,"Nichols, Whipple, Laird 2014",3025
642635.579,4242883.713,9.227,XS13A_BANKTOP,"Nichols, Whipple, Laird 2014",3025_3024_stk
642633.872,4242885.178,7.631,XS13A_BANKSLOPE,"Nichols, Whipple, Laird 2014",3025_3024_stk1
642633.260,4242885.680,7.283,XS13A_BANKSLOPE,"Nichols, Whipple, Laird 2014",3025_3024_stk2
642632.934,4242885.939,7.161,XS13A_BANKSLOPE,"Nichols, Whipple, Laird 2014",3025_3024_stk3
642631.217,4242887.409,5.563,XS13A_BANKTOE,"Nichols, Whipple, Laird 2014",3025_3024_stk4
642628.209,4242890.013,5.616,XS13A_BED,"Nichols, Whipple, Laird 2014",3025_3024_stk5
642623.003,4242894.408,5.789,XS13A_BED,"Nichols, Whipple, Laird 2014",3025_3024_stk6
642616.490,4242899.939,5.795,XS13A_BED,"Nichols, Whipple, Laird 2014",3025_3024_stk7
642613.808,4242902.218,6.15,XS13A_BED,"Nichols, Whipple, Laird 2014",3025_3024_stk8
642607.018,4242907.985,5.686,XS13A_BED,"Nichols, Whipple, Laird 2014",3025_3024_stk9
642605.838,4242909.002,5.846,XS13A_BANKTOE,"Nichols, Whipple, Laird 2014",3025_3024_stk10
642604.915,4242909.797,7.147,XS13A_BANKSLOPE,"Nichols, Whipple, Laird 2014",3025_3024_stk11
642602.209,4242912.069,7.678,XS13A_BANKSLOPE,"Nichols, Whipple, Laird 2014",3025_3024_stk12
642599.421,4242914.468,9.188,XS13A_BANKTOP,"Nichols, Whipple, Laird 2014",3025_3024_stk13
642597.662,4242915.950,9.451,XS13A_BANK,"Nichols, Whipple, Laird 2014",3025_3024_stk14
642596.491,4242916.944,9.761,XS13A_BANK,"Nichols, Whipple, Laird 2014",3025_3024_stk15
641721.512,4241048.979,7.949,SLWCT50310_W322_25,Nichols 2015,700
641747.768,4241022.498,8.206,SLWCT50310_E142_15,Nichols 2015,701
641746.455,4241023.793,8.785,BANK,Nichols 2015,701_700_stk
641745.982,4241024.290,8.368,BANK,Nichols 2015,701_700_stk1
641745.284,4241025.034,8.949,BANK,Nichols 2015,701_700_stk2
641744.887,4241025.370,8.91,BANK,Nichols 2015,701_700_stk3
641744.539,4241025.714,8.565,BANK,Nichols 2015,701_700_stk4
641744.124,4241026.178,8.421,BANK,Nichols 2015,701_700_stk5
641743.780,4241026.558,8.766,BANK,Nichols 2015,701_700_stk6
641743.169,4241027.096,8.63,BANK,Nichols 2015,701_700_stk7
641742.937,4241027.345,8.55,BANK TOP,Nichols 2015,701_700_stk8
641742.086,4241028.255,7.736,BANK SLOPE,Nichols 2015,701_700_stk9
641741.189,4241029.095,7.096,BANK SLOPE,Nichols 2015,701_700_stk10
641740.573,4241029.810,6.532,BANK SLOPE,Nichols 2015,701_700_stk11
641739.958,4241030.392,6.065,BANK SLOPE,Nichols 2015,701_700_stk12
641650.124,4240973.745,6.217,SLWCT50410_W297_19,Nichols 2015,702
641910.039,4241369.789,7.948,NLWCT5105_E110_29,Nichols 2015,703
641910.465,4241369.706,7.978,BANK,Nichols 2015,703_704_stk
641909.142,4241370.070,8.098,BANK,Nichols 2015,703_704_stk1
641907.779,4241370.493,8.104,BANK,Nichols 2015,703_704_stk2
641906.596,4241370.804,7.825,BANK TOP,Nichols 2015,703_704_stk3
641905.257,4241371.172,7.488,BANK SLOPE,Nichols 2015,703_704_stk4
641903.771,4241371.630,6.876,BANK SLOPE,Nichols 2015,703_704_stk5
641902.541,4241371.981,6.31,BANK SLOPE,Nichols 2015,703_704_stk6
641901.664,4241372.284,5.655,BANK SLOPE,Nichols 2015,703_704_stk7
641901.129,4241372.399,5.491,BANK SLOPE,Nichols 2015,703_704_stk8
641900.840,4241372.471,5.321,BED,Nichols 2015,703_704_stk9
641899.479,4241372.907,5.386,BED,Nichols 2015,703_704_stk10
641898.180,4241373.276,5.383,BED,Nichols 2015,703_704_stk11
641895.935,4241373.960,5.276,BED,Nichols 2015,703_704_stk12
641895.149,4241374.161,5.331,BED,Nichols 2015,703_704_stk13
641892.545,4241374.952,5.3,BED,Nichols 2015,703_704_stk14
641890.629,4241375.544,5.216,BED,Nichols 2015,703_704_stk15
641889.858,4241375.739,4.951,BED,Nichols 2015,703_704_stk16
641888.973,4241376.048,4.926,BED,Nichols 2015,703_704_stk17
641887.974,4241376.320,4.727,BED,Nichols 2015,703_704_stk18
641886.925,4241376.603,4.755,BED,Nichols 2015,703_704_stk19
641885.861,4241376.927,4.769,BED,Nichols 2015,703_704_stk20
641884.536,4241377.342,4.748,BED,Nichols 2015,703_704_stk21
641883.557,4241377.632,4.669,BED,Nichols 2015,703_704_stk22
641882.760,4241377.831,4.466,BED,Nichols 2015,703_704_stk23
641880.789,4241378.456,4.534,BED,Nichols 2015,703_704_stk24
641879.460,4241378.834,4.586,BED,Nichols 2015,703_704_stk25
641878.939,4241378.960,4.556,BED,Nichols 2015,703_704_stk26
641877.998,4241379.192,4.59,BED,Nichols 2015,703_704_stk27
641877.318,4241379.425,4.702,BED,Nichols 2015,703_704_stk28
641876.415,4241379.690,4.806,BED,Nichols 2015,703_704_stk29
641875.595,4241379.915,4.981,BED,Nichols 2015,703_704_stk30
641874.848,4241380.153,5.237,BED,Nichols 2015,703_704_stk31
641874.158,4241380.344,5.622,BED,Nichols 2015,703_704_stk32
641873.832,4241380.489,6.028,BANK SLOPE,Nichols 2015,703_704_stk33
641873.288,4241380.664,6.306,BANK SLOPE,Nichols 2015,703_704_stk34
641872.912,4241380.775,6.567,BANK SLOPE,Nichols 2015,703_704_stk35
641872.411,4241380.886,6.916,BANK TOP,Nichols 2015,703_704_stk36
641871.636,4241381.105,6.936,BANK,Nichols 2015,703_704_stk37
641871.077,4241381.243,7.034,BANK,Nichols 2015,703_704_stk38
641870.850,4241381.368,7.159,BANK,Nichols 2015,703_704_stk39
641869.012,4241381.922,7.154,BANK,Nichols 2015,703_704_stk40
641868.911,4241381.922,8.551,NLWCT5105_W290_16,Nichols 2015,704
641946.993,4241453.748,7.485,NLWCT5205_E118_43,Nichols 2015,705
641946.768,4241453.787,7.538,BANK,Nichols 2015,705_716_stk
641946.466,4241453.976,7.54,BANK,Nichols 2015,705_716_stk1
641945.939,4241454.260,7.522,BANK,Nichols 2015,705_716_stk2
641945.518,4241454.372,7.509,BANK,Nichols 2015,705_716_stk3
641945.172,4241454.548,7.462,BANK,Nichols 2015,705_716_stk4
641944.855,4241454.653,7.329,BANK,Nichols 2015,705_716_stk5
641944.654,4241454.721,7.003,BANK,Nichols 2015,705_716_stk6
641944.389,4241454.812,6.764,BANK,Nichols 2015,705_716_stk7
641944.050,4241454.957,6.493,BANK,Nichols 2015,705_716_stk8
641943.470,4241455.165,6.464,BANK,Nichols 2015,705_716_stk9
641943.165,4241455.248,6.431,BANK,Nichols 2015,705_716_stk10
641942.961,4241455.379,6.278,BANK,Nichols 2015,705_716_stk11
641942.554,4241455.506,6.146,BANK,Nichols 2015,705_716_stk12
641942.174,4241455.682,6.1,BANK,Nichols 2015,705_716_stk13
641941.564,4241455.851,6.15,BANK,Nichols 2015,705_716_stk14
641940.734,4241456.191,6.137,BANK,Nichols 2015,705_716_stk15
641939.954,4241456.483,6.107,BANK,Nichols 2015,705_716_stk16
641939.233,4241456.790,6.182,BANK,Nichols 2015,705_716_stk17
641938.686,4241457.054,6.269,BANK,Nichols 2015,705_716_stk18
641938.116,4241457.124,6.311,BANK,Nichols 2015,705_716_stk19
641937.601,4241457.463,6.463,BANK,Nichols 2015,705_716_stk20
641937.208,4241457.639,6.612,BANK,Nichols 2015,705_716_stk21
641936.866,4241457.769,6.74,BANK,Nichols 2015,705_716_stk22
641936.548,4241457.923,6.839,BANK,Nichols 2015,705_716_stk23
641936.372,4241457.966,6.895,BANK,Nichols 2015,705_716_stk24
641935.414,4241458.277,6.81,BANK,Nichols 2015,705_716_stk25
641934.908,4241458.407,6.753,BANK,Nichols 2015,705_716_stk26
641934.500,4241458.585,6.624,BANK,Nichols 2015,705_716_stk27
641934.218,4241458.676,6.511,BANKTOP,Nichols 2015,705_716_stk28
641934.066,4241458.737,6.435,BANKSLOPE,Nichols 2015,705_716_stk29
641933.765,4241458.879,6.226,BANKSLOPE,Nichols 2015,705_716_stk30
641933.432,4241459.020,6.056,BANKSLOPE,Nichols 2015,705_716_stk31
641933.111,4241459.219,5.87,BANKSLOPE,Nichols 2015,705_716_stk32
641932.845,4241459.302,5.768,BANKSLOPE,Nichols 2015,705_716_stk33
641932.587,4241459.404,5.55,BANKSLOPE,Nichols 2015,705_716_stk34
641932.237,4241459.595,5.343,BANKSLOPE,Nichols 2015,705_716_stk35
641931.999,4241459.651,5.239,BANKTOE,Nichols 2015,705_716_stk36
641931.895,4241459.749,5.224,BED,Nichols 2015,705_716_stk37
641931.476,4241459.837,5.236,BED,Nichols 2015,705_716_stk38
641930.931,4241460.094,5.232,BED,Nichols 2015,705_716_stk39
641930.490,4241460.225,5.16,BED,Nichols 2015,705_716_stk40
641929.987,4241460.434,5.152,BED,Nichols 2015,705_716_stk41
641929.179,4241460.770,5.156,BED,Nichols 2015,705_716_stk42
641928.392,4241461.002,5.181,BED,Nichols 2015,705_716_stk43
641927.674,4241461.410,5.201,BED,Nichols 2015,705_716_stk44
641926.841,4241461.719,5.226,BED,Nichols 2015,705_716_stk45
641925.918,4241462.041,5.251,BED,Nichols 2015,705_716_stk46
641924.838,4241462.435,5.244,BED,Nichols 2015,705_716_stk47
641924.065,4241462.759,5.228,BED,Nichols 2015,705_716_stk48
641923.128,4241463.190,5.143,BED,Nichols 2015,705_716_stk49
641922.338,4241463.477,5.125,BED,Nichols 2015,705_716_stk50
641921.469,4241463.727,5.089,BED,Nichols 2015,705_716_stk51
641920.530,4241464.087,5.03,BED,Nichols 2015,705_716_stk52
641919.604,4241464.453,4.969,BED,Nichols 2015,705_716_stk53
641918.762,4241464.786,4.917,BED,Nichols 2015,705_716_stk54
641918.291,4241464.933,4.882,BED,Nichols 2015,705_716_stk55
641917.929,4241465.062,4.84,BED,Nichols 2015,705_716_stk56
641917.583,4241465.247,4.756,BED,Nichols 2015,705_716_stk57
641917.200,4241465.451,4.688,BED,Nichols 2015,705_716_stk58
641916.737,4241465.635,4.64,BED,Nichols 2015,705_716_stk59
641916.152,4241465.853,4.589,BED,Nichols 2015,705_716_stk60
641915.605,4241465.987,4.57,BED,Nichols 2015,705_716_stk61
641915.008,4241466.287,4.616,BED,Nichols 2015,705_716_stk62
641914.527,4241466.568,4.585,BED,Nichols 2015,705_716_stk63
641914.151,4241466.625,4.587,BED,Nichols 2015,705_716_stk64
641913.821,4241466.683,4.663,BED,Nichols 2015,705_716_stk65
641913.453,4241466.844,4.693,BED,Nichols 2015,705_716_stk66
641913.265,4241467.029,4.78,BED,Nichols 2015,705_716_stk67
641913.083,4241467.124,4.941,BED,Nichols 2015,705_716_stk68
641912.653,4241467.251,4.99,BED,Nichols 2015,705_716_stk69
641912.193,4241467.439,4.948,BED,Nichols 2015,705_716_stk70
641911.604,4241467.639,4.917,BED,Nichols 2015,705_716_stk71
641911.080,4241467.872,4.963,BED,Nichols 2015,705_716_stk72
641910.534,4241468.082,5.017,BED,Nichols 2015,705_716_stk73
641909.989,4241468.302,5.043,BED,Nichols 2015,705_716_stk74
641909.681,4241468.395,5.047,BED,Nichols 2015,705_716_stk75
641909.353,4241468.461,5.078,BED,Nichols 2015,705_716_stk76
641909.029,4241468.584,5.197,BED,Nichols 2015,705_716_stk77
641908.636,4241468.719,5.344,BED,Nichols 2015,705_716_stk78
641908.143,4241469.012,5.409,BED,Nichols 2015,705_716_stk79
641907.611,4241469.151,5.435,BED,Nichols 2015,705_716_stk80
641906.913,4241469.392,5.435,BED,Nichols 2015,705_716_stk81
641906.324,4241469.672,5.497,BED,Nichols 2015,705_716_stk82
641905.676,4241470.001,5.495,BED,Nichols 2015,705_716_stk83
641905.018,4241470.244,5.493,BED,Nichols 2015,705_716_stk84
641904.407,4241470.356,5.498,BED,Nichols 2015,705_716_stk85
641903.908,4241470.585,5.49,BED,Nichols 2015,705_716_stk86
641903.407,4241470.843,5.424,BED,Nichols 2015,705_716_stk87
641903.182,4241470.916,5.611,BED,Nichols 2015,705_716_stk88
641903.008,4241471.012,5.783,BED,Nichols 2015,705_716_stk89
641902.808,4241471.070,6.013,BED,Nichols 2015,705_716_stk90
641902.672,4241471.130,6.243,BED,Nichols 2015,705_716_stk91
641902.398,4241471.257,6.438,BED,Nichols 2015,705_716_stk92
641902.202,4241471.330,6.639,BED,Nichols 2015,705_716_stk93
641902.078,4241471.378,6.764,BANKSLOPE,Nichols 2015,705_716_stk94
641901.913,4241471.397,6.878,BANKTOP,Nichols 2015,705_716_stk95
641901.764,4241471.487,6.936,BANK,Nichols 2015,705_716_stk96
641901.573,4241471.586,6.876,BANK,Nichols 2015,705_716_stk97
641901.173,4241471.607,6.834,BANK,Nichols 2015,705_716_stk98
641900.928,4241471.727,6.889,BANK,Nichols 2015,705_716_stk99
641900.472,4241471.986,6.875,BANK,Nichols 2015,705_716_stk100
